ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,MORENA,NAO,PES,RSP,FXM,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PAN_PRI_PRD_NAO,PAN_PRI_PRD_1,PAN_PRI_NAO,PAN_PRD_NAO,PRI_PRD_NAO,PAN_PRI_1,PAN_PRD_1,PAN_NAO,PRI_PRD_1,PRI_NAO,PRD_NAO,PAN_PRI_NAO_1,PAN_PRI_2,PAN_NAO_1,PRI_NAO_1,PAN_PRI_PRD_2,PAN_PRI_3,PAN_PRD_2,PRI_PRD_2,PRI_PRD_NAO_1,PRI_PRD_3,PRI_NAO_2,PRD_NAO_1,PAN_PRD_NAO_1,PAN_PRD_3,PAN_NAO_2,PRD_NAO_2,PAN_PRI_4,PAN_PRD_4,PAN_NAO_3,PRI_PRD_4,PRI_NAO_3,PRD_NAO_3,PT_PVEM,PVEM_NAO,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,PT_PVEM_PUP_MORENA,PT_PVEM_PUP,PT_PVEM_MORENA,PT_PUP_MORENA,PVEM_PUP_MORENA,PT_PVEM_1,PT_PUP,PT_MORENA,PVEM_PUP,PVEM_MORENA,PUP_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
20,OAXACA,550,TLACOLULA DE MATAMOROS,10,36,628,2005,190,0,3680,1522,826,1758,79,75,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,41,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,11264,5,294,11563,21070,
20,OAXACA,51,MAGDALENA TEQUISISTLAN,6,11,10,284,83,729,309,37,504,806,3,4,9,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1150,,,,,,,,,,,,,,,,,,,,,,4329,0,137,4466,5530,
20,OAXACA,52,MAGDALENA TLACOTEPEC,1,2,0,2,0,354,254,0,369,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1005,0,21,1026,1185,
20,OAXACA,305,SAN PEDRO HUAMELULA,7,15,11,1100,11,94,301,96,6,1135,6,1517,986,141,21,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,5430,0,212,5642,7546,
20,OAXACA,419,SANTA MARIA JALAPA DEL MARQUES,7,17,5,2038,17,1199,236,16,48,1795,3,249,148,0,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1069,,,,,,,,,,,,,,,,,,,,,6834,0,187,7021,9481,
20,OAXACA,422,SANTA MARIA MIXTEQUILLA,3,6,6,25,40,933,603,17,,720,,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553,0,35,2588,3570,
20,OAXACA,473,SANTIAGO LAOLLAGA,3,6,1,2,,,,,,1315,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324,0,6,1330,2881,
20,OAXACA,507,SANTO DOMINGO CHIHUITAN,1,2,0,451,0,0,2,0,0,130,3,97,3,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1015,0,23,1038,1352,
20,OAXACA,513,SANTO DOMINGO PETAPA,9,14,1,1873,7,622,72,0,0,2604,2,6,0,147,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,5342,0,28,5370,6790,
20,OAXACA,515,SANTO DOMINGO TEHUANTEPEC,30,90,1405,2170,1004,2955,4126,462,940,14060,148,200,710,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,29874,811,1015,31700,50248,
20,OAXACA,6,ASUNCION IXTALTEPEC,14,26,42,3794,48,36,691,0,0,3874,4,40,135,176,0,0,0,0,9,51,0,1,2,11,1,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,8932,0,179,9111,12223,
20,OAXACA,41,CIUDAD IXTEPEC,18,43,106,3587,68,64,2944,160,143,5732,81,43,66,479,70,13,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,743,,,,,,,,,,,,,,,,,,,,14306,8,348,14662,22476,
20,OAXACA,76,SALINA CRUZ,43,112,729,9548,322,1461,849,1559,4968,13462,449,254,221,1189,423,183,32,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,35771,4,774,36549,66216,
20,OAXACA,121,SAN BLAS ATEMPA,8,25,88,4651,267,41,362,23,262,5530,32,72,205,35,67,9,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,11661,6,146,11813,15012,
20,OAXACA,303,SAN PEDRO COMITANCILLO,2,6,4,106,45,270,33,0,0,460,3,108,6,653,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,917,,,,,,,,,,,,,,,,,,,2614,0,61,2675,3699,
20,OAXACA,306,SAN PEDRO HUILOTEPEC,1,4,21,442,1,0,611,320,0,55,0,272,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1730,1,41,1772,2416,
20,OAXACA,442,SANTA MARIA XADANI,4,11,18,28,4,1809,83,20,10,1250,1373,9,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4604,0,44,4648,6748,
20,OAXACA,30,EL ESPINAL,7,14,102,791,268,394,94,27,44,1492,0,1494,10,716,55,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,5499,1,120,5620,7034,
20,OAXACA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,50,130,179,5290,809,0,17276,859,135,15798,528,5939,1392,540,92,9,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,48867,7,974,49848,74374,
20,OAXACA,127,SAN DIONISIO DEL MAR,3,7,2,840,165,6,13,32,3,273,3,42,923,565,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2871,0,85,2956,4122,
20,OAXACA,138,SAN FRANCISCO DEL MAR,5,12,1,1270,6,25,907,4,1426,0,2,14,1651,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,5313,0,40,5353,6491,
20,OAXACA,140,SAN FRANCISCO IXHUATAN,8,16,25,670,7,0,84,19,0,1771,552,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2670,,,,,,,,,,,,,,,,,,5803,0,137,5940,7526,
20,OAXACA,557,UNION HIDALGO,11,22,169,2180,19,133,155,2045,18,3265,515,164,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,8769,0,169,8938,11503,
20,OAXACA,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,19,32,4649,330,38,4462,71,0,0,1541,31,93,101,0,64,46,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,11435,1,416,11852,17437,
20,OAXACA,48,MAGDALENA OCOTLAN,1,2,6,305,387,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,709,0,19,728,859,
20,OAXACA,77,SAN AGUSTIN AMATENGO,2,2,111,176,27,0,233,0,242,149,5,2,23,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,984,0,37,1021,1294,
20,OAXACA,536,VILLA SOLA DE VEGA,10,18,358,370,69,1041,33,17,0,316,61,385,39,665,86,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1093,,,,,,,,,,,,,,,,,4550,2,249,4801,8605,
20,OAXACA,56,MARTIRES DE TACUBAYA,1,3,1,276,2,0,2,169,0,197,0,5,0,268,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,930,0,16,946,1145,
20,OAXACA,69,PINOTEPA DE DON LUIS,5,9,5,1421,22,11,1243,0,0,781,7,21,0,10,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3534,0,65,3599,4751,
20,OAXACA,87,SAN ANDRES HUAXPALTEPEC,3,8,4,691,16,537,1164,0,380,261,20,4,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3185,0,100,3285,4563,
20,OAXACA,166,SAN JOSE ESTANCIA GRANDE,1,2,1,7,7,230,0,0,0,92,204,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,609,0,18,627,788,
20,OAXACA,178,SAN JUAN BAUTISTA LO DE SOTO,2,4,4,1,5,4,202,11,365,346,1,8,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1358,0,43,1401,1884,
20,OAXACA,190,SAN JUAN COLORADO,5,13,1453,587,1099,43,8,0,0,272,1653,12,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,5185,1,129,5315,6727,
20,OAXACA,225,SAN LORENZO,3,7,1191,6,17,6,341,0,14,771,708,20,0,116,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3207,0,79,3286,4109,
20,OAXACA,283,SAN MIGUEL TLACAMAMA,2,6,13,951,30,8,10,0,6,370,0,20,643,4,28,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2096,2,60,2158,2726,
20,OAXACA,300,SAN PEDRO ATOYAC,4,7,9,30,382,359,567,0,0,258,816,13,12,0,9,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2459,0,50,2509,3204,
20,OAXACA,310,SAN PEDRO JICAYAN,7,15,19,779,1362,29,35,0,10,1196,1311,30,821,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,5666,0,155,5821,7889,
20,OAXACA,342,SAN SEBASTIAN IXCAPA,4,7,5,1126,53,5,103,21,6,950,0,6,149,0,24,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2454,1,55,2510,3187,
20,OAXACA,407,SANTA MARIA CORTIJO,1,2,12,35,232,2,3,19,0,2,0,1,0,107,17,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,434,287,32,753,953,
20,OAXACA,415,SANTA MARIA HUAZOLOTITLAN,5,16,16,1252,941,1146,814,0,17,834,173,25,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,5696,1,171,5868,8439,
20,OAXACA,468,SANTIAGO JAMILTEPEC,13,25,37,5522,92,0,120,0,0,5003,0,118,0,0,17,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,10936,0,158,11094,14173,
20,OAXACA,475,SANTIAGO LLANO GRANDE,3,5,4,948,9,6,5,0,0,1106,0,11,0,4,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2107,0,37,2144,2797,
20,OAXACA,484,SANTIAGO PINOTEPA NACIONAL,24,69,245,5585,7383,207,132,750,595,8674,103,142,259,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,24493,3,587,25083,39709,
20,OAXACA,487,SANTIAGO TAPEXTLA,2,6,11,144,15,0,13,0,0,140,129,509,0,543,8,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1517,0,56,1573,2293,
20,OAXACA,506,SANTO DOMINGO ARMENTA,2,5,28,466,483,235,3,0,2,134,88,188,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1633,0,64,1697,2406,
20,OAXACA,316,SAN PEDRO MIXTEPEC,13,61,714,6295,143,362,97,315,56,10347,125,117,674,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,19372,1,517,19890,37599,
20,OAXACA,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,21,61,116,6391,245,0,2069,195,2784,6694,1010,134,0,149,135,25,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,19961,2,527,20490,35196,
20,OAXACA,364,SANTA CATARINA JUQUILA,7,25,987,1294,684,27,1733,0,0,2214,0,106,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1244,,,,,,,,,,,,,,,,8759,0,286,9045,12579,
20,OAXACA,490,SANTIAGO TETEPEC,3,8,101,671,0,235,244,0,0,1001,231,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2519,0,55,2574,3451,
20,OAXACA,59,MIAHUATLAN DE PORFIRIO DIAZ,22,63,503,3596,231,188,440,87,5456,2660,4600,109,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,32,0,0,0,0,,,,,,,,,,,,,,,,,,,,622,608,,,,,,,,,,,,,,19412,4,728,20144,35347,
20,OAXACA,252,SAN MATEO RIO HONDO,4,6,257,140,21,8,11,0,19,640,264,16,0,0,16,24,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,337,,,,,,,,,,,,,1758,0,84,1842,2550,
20,OAXACA,322,SAN PEDRO POCHUTLA,18,61,168,604,2139,4094,465,1018,353,5553,5015,232,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,10,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,20614,8,707,21329,35235,
20,OAXACA,414,SANTA MARIA HUATULCO,14,58,525,1333,3634,82,472,166,596,7235,1282,159,171,3484,0,0,0,0,66,62,5,13,18,10,15,5,33,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,568,,,,,,,,,,,,19959,22,542,20523,36418,
20,OAXACA,440,SANTA MARIA TONAMECA,10,34,1607,1477,202,2076,478,0,2101,3021,341,38,165,782,130,50,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,12489,0,395,12884,19471,
